baseMean log2FoldChange lfcSE stat pvalue padj weight
chr1_2013542_2014031 8.60324226239812 -2.15453496898823 0.574577837622338 -3.7497704016986 0.000176996550861757 0.0316074534874252 0.586433872474643
chr1_51171367_51171890 13.6516066837947 1.42930714768981 0.416817598192183 3.42909501395572 0.000605597481344772 0.0316074534874252 2.00974094846241
chr1_205680178_205680826 18.9545999517328 -1.21177720620283 0.374730399879371 -3.23373072105417 0.00122184599669019 0.0316074534874252 4.05324556093947
chr16_70719415_70720590 26.5656408685027 -1.01277444638219 0.31660568488031 -3.19885110959097 0.00137976406911386 0.0316074534874252 4.57310336377556
chr18_18970967_18971702 34.5212248925099 0.972254909003167 0.293752796005854 3.30977244207674 0.00093371847968251 0.0316074534874252 3.10381958166976
chr19_47299292_47300070 12.1755355881661 -1.7199678750417 0.488176815947758 -3.52324776362538 0.000426292648806821 0.0316074534874252 1.41502503912124
chr2_54308621_54309235 22.9953968369508 1.0941028601205 0.342336921360335 3.1959826470744 0.00139355492725734 0.0316074534874252 4.61913023642943
chr20_31410918_31411353 21.4194050524269 -1.1548353032534 0.358118919497769 -3.22472575554779 0.00126093395394439 0.0316074534874252 4.18162701614218
chr19_37340584_37342270 71.6253236818842 0.616504850035997 0.194035120004292 3.17728486483457 0.0014866093812182 0.0316085408639795 4.92301184571865
chr20_25676501_25677876 81.2458412455701 0.563219845718125 0.180523664218595 3.11992252182586 0.00180898614420223 0.0316204769288003 5.98549523606804
chr9_139472696_139474053 22.7332636760539 -1.13022414696521 0.350611946331514 -3.22357569042027 0.00126600835792223 0.0316303671676779 4.18562683728989
chr20_30262682_30263480 34.8763372664934 0.881327272583111 0.266453133193632 3.30762585532311 0.000940904229207175 0.0316713965577165 3.10381958166976
chr9_6566335_6567607 54.8405440673284 0.794631346357112 0.24448320887224 3.25024916853232 0.00115303934424206 0.0316713965577165 3.80512312704137
chr13_38230465_38231153 28.3825794661715 0.940411915032156 0.295984410707498 3.17723461443212 0.00148686700305393 0.0316983409729172 4.89603297841886
chr8_104196754_104197483 43.2870503184215 -0.756737823500085 0.233766093976255 -3.23715818076231 0.00120726473089231 0.0316983409729172 3.97653780172579
chr22_24542004_24543288 15.5238794267917 -1.40246565655194 0.414004819412047 -3.38755876934879 0.000705176077204904 0.031737179031796 2.3181064632807
chr14_77647573_77648507 45.2743494344858 0.761153473284665 0.234279568606211 3.24891102460603 0.00115847708004603 0.0317451052420321 3.80212487314066
chr17_21323164_21323819 31.5714907957917 -0.96940359470962 0.293200330539255 -3.30628411273169 0.000945421726973058 0.0317451052420321 3.10381958166976
chr19_36498974_36500476 26.2490354211781 -1.02566877766876 0.316944547357961 -3.23611428629612 0.0012116886045296 0.0317451052420321 3.97653780172579
chr19_55857137_55858298 26.0668755483259 -0.962649368626244 0.303192086170699 -3.17504780808911 0.00149811816524098 0.0318622919858326 4.89603297841886
chr20_61733880_61734582 12.9913699959933 -1.58989717290559 0.466716092223679 -3.40656171791825 0.000657866747920042 0.0318622919858326 2.14903466899773
chr1_230202389_230204166 103.280105057617 0.473050240604687 0.151997919567882 3.11221523261327 0.00185689064164038 0.0318673941389202 6.06136244800336
chr10_102756692_102759715 120.832557129609 -0.456646493851008 0.140634628414986 -3.24704163546072 0.00116611329391777 0.0318673941389202 3.80512312704137
chr12_109192280_109193039 10.4794788461488 -1.9329198746859 0.520645237585485 -3.71254692283348 0.000205184005034207 0.0318980318480458 0.668554825406737
chr2_241395230_241396201 18.8174112841004 -1.22230826510098 0.383227467857682 -3.18951110663839 0.00142513662693854 0.0318980318480458 4.64151263845805
chr7_42137315_42137845 22.4385859293882 1.02899756268025 0.322561347123049 3.19008328759154 0.00142231796865386 0.031974205142103 4.61913023642943
chr20_61455969_61457764 40.1756605483773 -1.28973163530411 0.400680849513069 -3.21885020677047 0.00128705700182806 0.0320453538081091 4.16862106423833
chr1_235132732_235134546 202.099011277813 0.360185603438914 0.115852891023569 3.1089910683855 0.00187727393203044 0.0321197063645342 6.06136244800336
chr20_4048995_4049690 27.0402670105357 -0.99986016247434 0.31332541877761 -3.19112367702288 0.00141720600224521 0.0321197063645342 4.57310336377556
chr9_132221155_132223609 57.4144300736774 -0.649812595893473 0.204137173323253 -3.18321541008355 0.00145649213503657 0.0321197063645342 4.70110458766979
chr5_126346843_126347201 19.1031989206939 1.20113777224089 0.373411862590999 3.21665670690411 0.00129693683402782 0.0321300837023723 4.18162701614218
chr6_88182273_88183653 62.0256078451858 0.650726704978814 0.204452612971339 3.18277519431867 0.00145870822453537 0.0321300837023723 4.70110458766979
chr8_128866127_128867210 75.3665817300429 0.56123498213431 0.180373737347776 3.11151163349353 0.00186132139919623 0.0321856015615781 5.98549523606804
chr19_14048431_14049925 25.1816771957615 -1.11985608709403 0.351072349864884 -3.18981568193856 0.0014236355981288 0.0322051463626377 4.57310336377556
chr17_39807702_39808119 24.7301188088145 -1.00272985410543 0.316330515357974 -3.16988025316082 0.00152501771748429 0.0322081078278962 4.89603297841886
chr17_79276688_79277242 13.0822611692355 -1.49571602767886 0.439104466429979 -3.40628743733667 0.000658528076863221 0.0322148773563999 2.11177262594611
chr20_2748549_2749805 22.446047035776 -1.03343182578182 0.324311246346032 -3.18654328958784 0.00143983938742164 0.0322148773563999 4.61913023642943
chr10_116259370_116260029 20.1537203276305 1.1502858289757 0.356840469178356 3.22352963951734 0.00126621193921647 0.0322472822822953 4.05324556093947
chr8_101449931_101451027 27.7114122768759 -0.974897339666616 0.303302818199937 -3.21427062713266 0.00130776352640228 0.0322472822822953 4.1856268372899
chr3_174868422_174869255 28.3891764100019 0.936742578251827 0.291452022950358 3.21405413065662 0.00130874998200143 0.0322565756202082 4.1856268372899
chr1_203505856_203506462 22.5133726941593 -1.08217180779792 0.33521637948877 -3.22827843152626 0.00124537693195373 0.0322935320525735 3.97653780172579
chr3_13574962_13575895 22.9719015117195 -1.04551056030291 0.318384426977542 -3.28379930585191 0.00102417827763548 0.0323426535421404 3.26375552091871
chr5_89769113_89771057 86.1054628352388 0.584083980700696 0.183718719549971 3.17922954248452 0.00147667101975027 0.0323593285676902 4.70110458766979
chr2_8230909_8231575 33.3072425471473 0.923591646140021 0.286189655460322 3.22720136286712 0.00125007454776644 0.0323701349706801 3.97653780172579
chr5_64858481_64859692 37.7979087996795 0.859207906480572 0.267469443499506 3.21235912124728 0.00131649697621032 0.0324225931823158 4.17901372314467
chrX_140740191_140741062 12.2583320802661 1.62195314610619 0.479953590187236 3.37939579840093 0.000726453400213575 0.0324225931823158 2.30499563386389
chr15_90046311_90047137 18.2758006887069 -1.18228551554747 0.368255215856901 -3.21050582487036 0.00132501583062618 0.0325380786571833 4.18162701614218
chr4_74988763_74989275 9.44223046478502 -2.43012257946224 0.600779413095399 -4.04494982100253 5.23343323641822e-05 0.0325380786571833 0.165263626590255
chr5_115910251_115910963 51.4089568655676 0.692984632886455 0.215815529286917 3.21100448691606 0.00132271869489762 0.0325380786571833 4.17901372314467
chr6_74483890_74484636 21.3197365163195 1.09772964692378 0.341918830424924 3.21049778264498 0.00132505290807157 0.0325380786571833 4.18162701614218
chr17_80282488_80283046 17.1243032100258 -1.39072545903618 0.406802950434128 -3.41867102377708 0.000629277578381956 0.0325532115172119 1.98404309212961
chr1_201682536_201682977 66.3889741949815 -0.617582457635793 0.198905904026028 -3.10489756782172 0.00190344930373923 0.0326244129533532 5.98549523606804
chr1_1010177_1010612 11.1923892444574 -1.77746721090408 0.499441209046622 -3.55891179724051 0.000372394557386136 0.0327558794628678 1.16523472103695
chr6_149775403_149776171 25.8277107242859 -1.01168963490219 0.315386737310486 -3.2077748212545 0.00133766188394589 0.0327558794628678 4.1856268372899
chr13_21750200_21751384 54.7264162798712 0.689726193293963 0.222264998415019 3.10317053162859 0.00191459282264351 0.0327698739270991 5.98549523606804
chr17_1655637_1656456 16.5345758972461 -1.26910360960149 0.379026077810022 -3.34832794865791 0.000813007434743608 0.0328131181524265 2.53714108749651
chr1_243897354_243898055 27.3930897905953 0.999948821186263 0.311802915620518 3.20698996414535 0.0013413167507626 0.032830225758657 4.18162701614218
chr11_1072990_1074127 30.43565805263 -1.00568939016593 0.312199622217664 -3.22130239307198 0.0012760942801426 0.032830225758657 3.97653780172579
chr17_1665766_1666832 14.4900266417639 -1.44964929296312 0.432081879269656 -3.35503376215048 0.000793552988195277 0.0328573413263425 2.46879439729965
chr19_5577670_5578536 16.4346105714724 -1.26312430342794 0.387330819560138 -3.26109940041016 0.00110981127905381 0.0328573413263425 3.45232701566818
chr2_50885697_50886428 15.5620440456421 1.35405780708556 0.403800539620018 3.35328379788632 0.000798587769250869 0.0328769299020349 2.47854629202711
chr20_44518783_44520538 38.1915129134667 -0.897213391889693 0.279868634128515 -3.20583760550206 0.00134669966870831 0.0328769299020349 4.17901372314467
chr5_111985353_111986227 24.5156751441879 0.978870683352601 0.307833547409124 3.1798700680652 0.00147341101262803 0.0328769299020349 4.57310336377556
chr5_150137844_150138939 110.444369852938 0.476908245791106 0.150991941078586 3.15850132387458 0.00158582589081498 0.0328769299020349 4.92301184571865
chr11_64036545_64038208 90.8165451869468 -0.531706321457226 0.164491844631687 -3.23241752591302 0.00122747562639505 0.0328956494608345 3.80512312704137
chr19_2096002_2097262 77.7002244371945 -0.585692917965604 0.181206386118697 -3.23218695825628 0.00122846653211765 0.0329063756276862 3.80512312704137
chr4_153107065_153107649 14.1367882549635 -1.56229980857074 0.466025941462091 -3.352388074512 0.000801176289068826 0.0329063756276862 2.47854629202711
chr4_154576986_154577558 20.6750572234302 -1.12843359642995 0.352087013466147 -3.20498499879619 0.0013506951997214 0.0329063756276862 4.18162701614218
chr5_178068846_178070067 49.5841189676389 0.698057825293985 0.217808333865061 3.2049178876987 0.00135101016313002 0.0329063756276862 4.17901372314467
chr12_6641504_6642107 37.0638916858273 0.801739562868061 0.250183501530632 3.20460605101051 0.00135247455296421 0.0329269117241323 4.17901372314467
chr19_6087822_6088496 16.1688705095443 -1.433081214028 0.428411585909661 -3.34510377674565 0.000822517882494867 0.032989904429412 2.53548204302281
chr19_4482779_4483598 14.6430161607738 -1.48617997283918 0.444317493130158 -3.34486036633228 0.000823240052362272 0.0329911613827265 2.53548204302281
chr3_108307847_108308997 52.6570855667775 0.732646184620501 0.226787653483239 3.23053822978352 0.00123557379538805 0.0329911613827265 3.80512312704137
chr22_31575084_31575967 27.7560596247852 -0.929767513776821 0.290315907349711 -3.20260616190361 0.00136190092370855 0.0330433039363787 4.1856268372899
chr3_193988394_193989660 23.7010602656108 -1.09327323027005 0.339869916064677 -3.21674022499244 0.00129655937853812 0.0330968508286779 3.97653780172579
chr8_126798630_126799129 24.6472771871847 -1.02865559329635 0.321316669333394 -3.20137637250632 0.00136772752233894 0.0331859825641081 4.18162701614218
chr1_243644240_243644831 16.4227162425024 -1.35921562699871 0.406680230790905 -3.34222203118979 0.000831105512939419 0.0332091674835613 2.53714108749651
chr11_64570227_64571556 37.2983859766412 -0.855694788285865 0.266126456791055 -3.21536910912131 0.00130276891196282 0.0332091674835613 3.97653780172579
chr17_6427709_6428233 20.8489829360193 -1.1906350616612 0.363939809075771 -3.27151642103904 0.00106972376058069 0.0332091674835613 3.26375552091871
chr13_82299874_82300793 21.3058241365699 1.0585360076035 0.33084831194192 3.19946020395392 0.0013768519427166 0.0333144060565491 4.18562683728989
chr1_206847892_206848856 65.8223445915158 -0.648049118327351 0.204722213545156 -3.16550464702948 0.00154814188905326 0.0333363198226137 4.70110458766979
chr1_67813420_67814355 33.1893131975165 0.918488904454484 0.287103188922704 3.19915953529087 0.00137828875322521 0.0333584740310308 4.17901372314467
chr7_3282785_3283596 20.4598228853735 -1.11266474771686 0.347850796110879 -3.19868391895874 0.00138056441324868 0.0333584740310308 4.1856268371571
chr8_145539356_145540136 31.7789475645882 -0.928269918070974 0.287153181559557 -3.23266457654918 0.00122641470139652 0.0334774040544884 3.70337183587796
chr1_193027657_193029402 150.59035597947 0.433057425710227 0.140060742043049 3.09192582727515 0.00198862531915102 0.0335695920622243 5.98549523606804
chr14_32461121_32461854 35.5320071805414 -0.851292948551273 0.26628486771722 -3.19692574290515 0.00138900679261876 0.0335695920622243 4.17901372314467
chr15_89334859_89335465 24.9803954521214 1.08540169056778 0.339608735160187 3.19603584417763 0.00139329801610289 0.0336369202617159 4.18162701614218
chr20_62573740_62574629 18.4675954368725 -1.07974834171767 0.341106456961869 -3.16542920745229 0.00154854338824828 0.0336653736838369 4.64151263845805
chr1_1092778_1094031 30.6711604683329 -0.964780205086562 0.301925163850089 -3.19542827362873 0.00139623483031129 0.0336828426586191 4.17901372314467
chr2_207023647_207025150 67.6705980935092 0.634600200144067 0.205602494552174 3.08653939985651 0.0020250110807258 0.0336828426586191 6.06136244800336
chr10_133774109_133776415 32.5017635450771 -0.949986150887899 0.294128651995125 -3.22983206309205 0.00123862950584105 0.033689611372319 3.70337183587796
chr19_13964248_13964523 12.6010158020153 -1.50291981848637 0.444323650355044 -3.38248890709607 0.000718321788688195 0.033689611372319 2.14759276684533
chr20_39257531_39257990 13.1313557140947 -1.53128192678087 0.454337568041731 -3.37036167486864 0.000750695842868986 0.0336934172648383 2.24310907717343
chr1_15850430_15851970 61.8778948853469 -0.623836644268859 0.193639058555331 -3.2216467531038 0.00127456170840991 0.0337074759330499 3.80512312704137
chr8_94928462_94930199 103.899076845232 0.518470960836875 0.168035608043109 3.08548269545264 0.00203222049162442 0.0337238679927423 6.06136244800336
chr2_24476198_24476544 11.3923998701563 -1.72287322937189 0.485861100495317 -3.54602010248503 0.000391096371209601 0.0337450437345692 1.16523472103695
chr8_126590585_126591023 13.166068565547 -1.50752182894559 0.443522006633788 -3.39897864457115 0.000676379973847685 0.0338215254926813 2.00974094846241
chr14_95385099_95385731 20.2017790043232 1.06228605056097 0.331795173797504 3.20163201412111 0.00136651443255653 0.0338654488814158 4.05324556093947
chr17_43128188_43129139 34.2096460659126 -0.935684955815841 0.289963975672382 -3.22690069911662 0.00125138880548917 0.0339268517612839 3.70337183587796
chrX_22238775_22239450 16.5332328209532 1.30861860006305 0.392581485235603 3.33336810134512 0.000858013428659241 0.0339391730669675 2.53714108749651
chr16_11723791_11724432 16.2994319511055 -1.40368637053465 0.42035096759749 -3.33931994627584 0.000839837749302229 0.0339770739182092 2.47854629202711
chr17_76929373_76930758 48.3757063504046 -0.72029212813192 0.224693579200473 -3.20566404565246 0.00134751212917327 0.0339770739182092 3.97653780172579
chr1_223888286_223889418 110.144610066067 0.468900261985434 0.15213610143501 3.08211041010368 0.00205538585091536 0.0339813851542177 6.06136244800336
chr12_100660336_100661977 74.2663360807791 0.543939859844592 0.176282265665307 3.08561872512649 0.00203129110447292 0.0339813851542177 5.98549523606804
chr20_61584504_61585248 18.5288394288102 -1.29585995761496 0.410016246912651 -3.16050880269392 0.00157493846064704 0.0339813851542177 4.64151263845805
chr19_11145851_11147120 37.8973647014882 -0.786662668358093 0.244521983620264 -3.21714496468244 0.00129473161519649 0.0340244748744452 3.80512312704137
chr20_48388805_48389195 13.6784463758344 -1.52858149140052 0.452541267962143 -3.37777259140131 0.00073075485509697 0.0340244748744452 2.14903466899773
chr7_29025760_29026869 17.7045987010873 -1.24676434131241 0.37421471537855 -3.33168175936427 0.000863229088420469 0.0340244748744452 2.53714108749651
chr11_1082963_1083502 13.0129369301116 -1.74395922565506 0.515642248698068 -3.3821108143453 0.000719311217038623 0.0340269620888319 2.11177262594611
chr4_88013857_88015336 51.6076014578621 0.763389379176062 0.238256046867956 3.20407137284176 0.00135498881787675 0.0340269620888319 3.97653780172579
chr6_24659012_24659813 23.4763793691706 1.09729141047119 0.344027936722142 3.18954158469237 0.00142498635724227 0.0340269620888319 4.18562683728989
chr2_134643259_134643779 12.9239689348016 1.45075327592882 0.429604485734517 3.37695094930956 0.000732941192149808 0.034038611361581 2.14903466899773
chr20_48334257_48334898 14.6270679971649 -1.40863147808528 0.422872559749164 -3.33110164187727 0.000865030110101222 0.034038611361581 2.53548204302281
chr22_23487141_23487991 47.1650738117998 0.770849416805632 0.23967140459669 3.21627612648571 0.00129865813107384 0.0340623045267369 3.80212487314066
chr2_199666221_199667059 11.8532643322812 1.70845689019273 0.484109774218298 3.52906919293544 0.00041702407903681 0.0340944458707923 1.21868693709141
chr21_44629857_44632271 37.5502954539479 -0.858187781467782 0.262148942845672 -3.27366485690159 0.0010616244323786 0.0340944458707923 3.10381958166976
chr2_91760585_91761294 34.6910424699127 -0.942546179031419 0.277650839689571 -3.39471755275524 0.000686994344646862 0.0341946413784124 2.00084961859523
chr1_199727893_199729224 47.5917290897198 0.779389652608558 0.244530204188779 3.18729399991367 0.00143610716642598 0.0342087464354337 4.17901372314467
chr7_99337750_99338524 15.4565112670978 -1.48422674076801 0.444988571185096 -3.33542665335249 0.000851686179280127 0.034326034908417 2.46879439729965
chr11_74407602_74408607 18.0027759401604 -1.19451769896956 0.358214988471082 -3.33463907824725 0.000854101774051349 0.0344018676078212 2.46879439729965
chr17_14641260_14642210 68.6320823760702 -0.64183743481599 0.199806298255432 -3.21229831301647 0.00131677568324891 0.0344018676078212 3.80512312704137
chr2_119990944_119991584 22.3668971926751 -1.05562505785555 0.334500052695744 -3.15582927221758 0.00160042509213012 0.0344285870103439 4.61913023642943
chr17_73553135_73554844 26.0308361072344 -1.03065673285354 0.326484206698897 -3.15683488421867 0.00159491630475151 0.0346398609707805 4.57310336377556
chr8_124699456_124700327 13.7009083934056 -1.50545924511389 0.446068964807108 -3.37494729265663 0.00073829829475103 0.0347087730898224 2.11177262594611
chr3_96531858_96533881 36.2221252565103 0.857373080932166 0.266536516839081 3.21671901133831 0.00129665524289519 0.0347445854117434 3.70337183587796
chr6_119255538_119256693 51.1683323376381 0.68518853054971 0.213538739115817 3.20873174294658 0.00133321818999041 0.0347534493874106 3.80512312704137
chr12_121961482_121962141 11.2763130763678 -1.6044285164321 0.453346854981145 -3.53907499038198 0.000401531769375797 0.0348093920745069 1.14286505828528
chr15_85472955_85473699 27.0877982190228 -0.932761975128121 0.291910656429484 -3.19536801614999 0.00139652640784979 0.0348093920745069 3.97653780172579
chr4_83294249_83295827 118.637545384869 0.517759321487095 0.161402178018654 3.2078831143608 0.00133715831426999 0.0348093920745069 3.80512312704137
chr9_140056825_140058011 18.831958353282 -1.21389866138259 0.381700280798366 -3.18024042016317 0.00147152910268007 0.0348093960121027 4.1856268371571
chr1_24691582_24692132 23.4541336813097 -1.00460670003135 0.314503332671249 -3.19426408457638 0.00140187812547873 0.0348276088928409 3.97653780172579
chr6_3750216_3752935 66.4797285189095 -0.596518069683251 0.194244150915762 -3.07097056395765 0.0021336418455496 0.0348276088928409 6.06136244800336
chr8_96814064_96814501 17.0205334590669 -1.25764876238903 0.3887748375866 -3.23490267579081 0.00121684200823887 0.0348276088928409 3.45232701566818
chr8_126606168_126606784 19.15436413331 -1.12174664829952 0.352749674349004 -3.18000760842571 0.00147271185527323 0.0348276088928409 4.18162701614218
chrX_135212955_135213959 28.8511857305668 0.988976296052022 0.311033923404027 3.17964125979712 0.00147457478878015 0.0348276088928409 4.1856268372899
chr14_105965362_105966430 20.7244192172461 -1.10962077505141 0.352369919897685 -3.14902241194027 0.00163817631254959 0.0348518594634257 4.64151263845805
chr5_177383805_177385196 23.3977094197528 -1.0717160631134 0.335570985976194 -3.1937089554859 0.00140457645936289 0.0348635446496664 3.97653780172579
chr1_16970817_16971619 16.5311651815422 -1.33031194025219 0.394148092623872 -3.37515762513579 0.000737734232901284 0.0348768887871286 2.08689201670649
chr2_196398427_196399456 34.5864229524252 0.863826665698379 0.264654341850101 3.26398070653096 0.00109858646163803 0.0349025447261954 3.10381958166976
chr7_17585905_17586669 15.6663332438066 -1.38261267144915 0.413252831363799 -3.34568227127764 0.000820803915366899 0.0349025447261954 2.3181064632807
chr5_119799585_119801856 75.9509188261452 0.574479398261414 0.18272276672712 3.14399463488503 0.00166658495203458 0.0349289362201562 4.70110458766979
chr14_103621382_103621717 13.040185928089 -1.4771607277321 0.440377595185504 -3.35430490533893 0.000795646374507801 0.0349328776719134 2.24310907717343
chr10_134822423_134823460 23.8681340252376 -1.038935996643 0.326965381814826 -3.17751069203832 0.00148545212662833 0.0349357248100915 4.18562683728989
chr20_4022243_4023173 35.4856472319923 -0.867424959829125 0.265829219661148 -3.26309109636191 0.00110204089704326 0.0349365383385025 3.10381958166976
chr4_120549480_120550557 40.7986931312608 0.814430959705442 0.255160813210063 3.19183400248437 0.00141372554558407 0.0349659818100234 3.97653780172579
chr12_323068_324021 17.6775668659482 -1.28570333998667 0.3796276597162 -3.38674832320656 0.000707262371128961 0.0350447029881782 1.98404309212961
chr3_140993722_140994626 28.6680868470881 0.966995595881155 0.304445846150425 3.17624828227536 0.00149193202804572 0.0350593577293874 4.18162701614218
chr1_235530386_235531239 117.8663962974 0.461517457173482 0.150317798773309 3.07027817690096 0.00213859481325463 0.0350942525140577 5.98549523606804
chr1_169454457_169455685 132.377757961232 0.44381517147009 0.144562416546006 3.07005916249918 0.00214016371888125 0.0351044308154754 5.98549523606804
chr7_5638380_5639160 36.6447382587508 0.802557387572895 0.251586927882924 3.18998047444805 0.0014228240641754 0.035113057732228 3.97653780172579
chr12_123963271_123964227 21.0790672513754 -1.06701449466452 0.339133483235925 -3.14629650980888 0.001653522791665 0.0351139885894918 4.61913023642943
chr14_81999718_82000625 82.2212946445746 0.580932421393932 0.181418302080921 3.20217097575308 0.00136396016234246 0.0351455920598114 3.80512312704137
chr11_117704018_117704653 12.9016931579271 -1.42540536671301 0.42545739306659 -3.35028933552911 0.000807271887403644 0.0352170796712645 2.24310907717343
chr19_39635172_39636601 17.8128299297886 -1.21566335285994 0.366610632002733 -3.31595225762813 0.00091331430034099 0.0352170796712645 2.53714108749651
chr2_20777424_20778448 67.2519488573996 0.578187124132887 0.184139445508626 3.13994170307091 0.00168981458008504 0.0352170796712645 4.70110458766979
chr20_35155882_35156394 12.2859678465918 -1.46792024063983 0.434561457826865 -3.3779347298321 0.000730324131429013 0.0352170796712645 2.03025408121129
chr22_42949162_42950299 14.4019007550693 -1.32126073087038 0.397524695874329 -3.32371987094879 0.000888253714568049 0.0352170796712645 2.46879439729965
chr12_94337270_94338341 27.4051276400976 -0.921902352718546 0.294798242851488 -3.12723150518566 0.00176460916152449 0.0352288456529739 4.89603297841886
chr6_224863_225813 61.16836826673 0.624372234654345 0.203775523305525 3.06401978277936 0.00218384468504664 0.0352288456529739 6.06136244800336
chr8_142007637_142008161 14.2171416203736 1.40947396444223 0.422345523971798 3.3372532309265 0.0008461081961339 0.0352581555384638 2.34460083731489
chr7_108165744_108167220 134.340093895629 0.480920460092338 0.150286552467236 3.2000232369239 0.00137416508219874 0.0352680353501048 3.80512312704137
chr1_9536773_9537287 18.6020725393668 -1.15236583102578 0.363315398059895 -3.17180564649726 0.00151494356386655 0.0353593236108824 4.18162701614218
chr5_118603687_118605266 125.816146942016 0.460357193550427 0.147361018443003 3.12400931002309 0.00178404811781141 0.0353593236108824 4.92301184571865
chr16_50775275_50776394 99.8880056377306 0.518743327435973 0.166073312800105 3.12358029529019 0.00178665108752493 0.0353953210739238 4.92301184571865
chr19_8273603_8274993 18.7308295776621 -1.17265148146709 0.368156808935536 -3.18519569109048 0.0014465615272551 0.0354631730450993 3.97653780172579
chr17_26878947_26879970 26.2599867266808 -0.997512192205441 0.319288688166343 -3.12417016065961 0.00178307308433086 0.0354878343528941 4.89603297841886
chr8_95231686_95232348 17.0279185621367 -1.32094317379287 0.397860755619237 -3.3201142739925 0.000899806079733219 0.0354999435859407 2.46879439729965
chr5_127872990_127875167 74.4692007187355 0.600158214353259 0.187751184357014 3.19656153652827 0.00139076157425556 0.0355841577404423 3.80512312704137
chr4_69331913_69332360 20.9963014581712 1.13344024580785 0.357678330723182 3.16888150175654 0.00153026771368645 0.0356126251033673 4.18162701614218
chr15_47585782_47586496 11.8999427083501 -1.65101043029986 0.494692189146158 -3.33744996691684 0.000845509431388963 0.0356655357936294 2.30499563386389
chr5_178986025_178987294 113.531992599838 0.506572159585366 0.162340022487546 3.12043913646881 0.00180581611193644 0.0356655357936294 4.92301184571865
chr10_91133781_91134695 17.5331090994588 -1.22041473350732 0.368669390025635 -3.31032292489067 0.000931883934348816 0.0356939278890875 2.53714108749651
chr18_49018916_49019348 8.70598542716641 -2.12641708008392 0.572924358771889 -3.71151452635401 0.000206022842112056 0.0356939278890875 0.560712590741716
chr10_76585426_76586975 168.242480781013 0.452066558748706 0.141519547437441 3.19437538442201 0.00140133770228791 0.0357447756318311 3.80512312704137
chr9_20621650_20622939 46.6561674634112 0.752732391072099 0.235638502171563 3.19443717446502 0.00140103775989763 0.0357447756318311 3.80512312704137
chr12_89747158_89748360 54.5453204202047 0.67596494536225 0.215802209541392 3.13233560860551 0.00173421514617089 0.0357776117640568 4.70110458766979
chr6_33707319_33708302 16.9311869422689 -1.41914897146234 0.421940891278585 -3.36338335723273 0.000769933650488797 0.0357776117640568 2.08689201670649
chr1_9498053_9499299 27.7788156524902 -0.899136165256741 0.283997217396224 -3.16600343306285 0.00154548969661586 0.0357938801567694 4.18162701614218
chr18_68051349_68052140 29.2547039089715 0.967214229163971 0.286614395293326 3.37461845966986 0.000739180949587402 0.0357938801567694 2.00084961859523
chr20_62114524_62114968 9.24934861102548 -1.98714373208884 0.537248664874476 -3.69874112679855 0.0002166714502906 0.0357938801567694 0.586433872474643
chr1_55007570_55008992 103.376366740103 0.497444751854796 0.162564591394121 3.05998217440102 0.00221350165435545 0.0357995744694582 5.98549523606804
chr3_112737431_112738813 50.6916808915145 0.714501918503017 0.225696574259508 3.16576324141046 0.00154676634369648 0.0359038173077089 4.16862106423833
chr17_80486398_80487001 17.8768036428667 -1.21974903407749 0.362882066585064 -3.36128220817318 0.000775815135703104 0.03592508301256 2.08689201670649
chr20_4018005_4019410 30.456290927941 -0.895342904910448 0.281644294689655 -3.17898470443731 0.00147791889783797 0.03592508301256 3.97653780172579
chr6_153303992_153305527 89.1308520266023 0.504340250308679 0.161116868621713 3.13027589614357 0.00174642195646521 0.03592508301256 4.70110458766979
chr11_65405287_65406682 34.1844346744966 -0.833835604906499 0.263531088697387 -3.16408818795567 0.00155569648902386 0.0359445952696772 4.17901372314467
chr20_22756043_22757313 42.5586107772145 -0.766832980753838 0.240292281464212 -3.19125098850937 0.00141658162023975 0.0359445952696772 3.80512312704137
chr17_4416787_4418145 23.1059831586549 -1.12358408378976 0.34735300171307 -3.23470382650642 0.00121768971525648 0.0360072912641548 3.26375552091871
chr17_18150206_18151347 18.7829915504958 -1.16238572858054 0.36753152143829 -3.16268309186565 0.00156322401179025 0.0360180835330781 4.1856268371571
chr4_169508488_169509416 32.4717737800575 0.876347098347056 0.2757952316446 3.17752809981991 0.0014853629546813 0.0360180835330781 3.97653780172579
chr11_2114006_2115035 50.0166978740957 -0.758321186307256 0.238671721663186 -3.17725611154471 0.00148675678744744 0.0360205190319651 3.97653780172579
chr8_143533950_143534884 20.2153169081276 -1.10766854387054 0.348617077838507 -3.17732152061598 0.00148642148170796 0.0360205190319651 3.97653780172579
chr16_230381_232014 27.1703930328966 -0.975429072326882 0.313040732691521 -3.11598130997252 0.00183333891781641 0.0360599159695072 4.89603297841886
chr16_1783993_1785361 21.2839637648839 -1.1564485668981 0.364068716226726 -3.17645684826685 0.00149085967391763 0.0360885270643449 3.97653780172579
chr7_137608031_137608531 18.1173966809091 1.20714193989877 0.375237497446339 3.21700775672452 0.00129535096578692 0.0361014237982971 3.45232701566818
chr7_99724276_99725643 42.3257410581661 -0.760522402685432 0.23946643448224 -3.17590398140678 0.00149370382593497 0.0361259738538711 3.97653780172579
